District,Year,Month,Lat,Lon,Rainfall_mm,DMI,ONI,MJO_Phase,MJO_Amp
Hubballi-Dharwad,2019,7,15.36,75.12,189.7026381343603,0.597,0.33,2.3548387096774195,0.8737279109677419
Hubballi-Dharwad,2019,8,15.36,75.12,339.1445891857147,0.436,0.19,4.129032258064516,0.9542141777419355
Hubballi-Dharwad,2019,9,15.36,75.12,99.67264035344124,0.892,0.23,4.5,1.6799940163333333
Hubballi-Dharwad,2019,10,15.36,75.12,290.31673934310675,0.964,0.39,2.6774193548387095,1.5321089774193548
Hubballi-Dharwad,2019,11,15.36,75.12,29.88544687628746,0.835,0.58,4.7,1.5540973666666666
Hubballi-Dharwad,2019,12,15.36,75.12,5.299528241157532,0.243,0.66,3.7096774193548385,0.9795201067741935
Hubballi-Dharwad,2020,1,15.36,75.12,0.0,0.173,0.64,5.516129032258065,2.0013102467741937
Hubballi-Dharwad,2020,2,15.36,75.12,0.0,0.054,0.63,5.551724137931035,1.19141821
Hubballi-Dharwad,2020,3,15.36,75.12,10.11914438009262,0.019,0.53,3.7419354838709675,1.516898370967742
Hubballi-Dharwad,2020,4,15.36,75.12,40.88829153776169,-0.011,0.3,3.6666666666666665,1.6374265986666667
Hubballi-Dharwad,2020,5,15.36,75.12,105.91429567337036,0.298,0.01,4.451612903225806,1.1646890893548387
Hubballi-Dharwad,2020,6,15.36,75.12,129.4149025976658,0.455,-0.23,1.6,1.3547168013333333
Hubballi-Dharwad,2020,7,15.36,75.12,162.31989441812038,0.319,-0.36,2.0,1.5012130690322583
Hubballi-Dharwad,2020,8,15.36,75.12,239.90191669762135,-0.183,-0.53,4.516129032258065,1.5708076487096774
Hubballi-Dharwad,2020,9,15.36,75.12,159.20864709466696,-0.189,-0.85,4.166666666666667,1.1078213236666665
Hubballi-Dharwad,2020,10,15.36,75.12,78.68561065196991,0.074,-1.12,5.032258064516129,1.8443815480645163
Hubballi-Dharwad,2020,11,15.36,75.12,0.3474990129470825,0.02,-1.2,4.533333333333333,1.0659901883333334
Hubballi-Dharwad,2020,12,15.36,75.12,0.0,0.031,-1.08,4.709677419354839,0.8462182629741936
Hubballi-Dharwad,2021,1,15.36,75.12,19.091355115175247,0.051,-0.91,4.483870967741935,1.3812992767741936
Hubballi-Dharwad,2021,2,15.36,75.12,15.692936897277832,0.243,-0.79,6.357142857142857,1.7109776275000002
Hubballi-Dharwad,2021,3,15.36,75.12,2.9229250997304916,0.267,-0.71,4.032258064516129,1.1486161170967741
Hubballi-Dharwad,2021,4,15.36,75.12,114.81781895458698,0.25,-0.55,6.7,2.1312086966666666
Hubballi-Dharwad,2021,5,15.36,75.12,154.67261135578156,0.009,-0.39,3.6451612903225805,1.6188268058064517
Hubballi-Dharwad,2021,6,15.36,75.12,235.63148534297943,-0.002,-0.3,3.033333333333333,1.2543668813333333
Hubballi-Dharwad,2021,7,15.36,75.12,228.45114094018936,-0.229,-0.35,4.193548387096774,1.2697446645161292
Hubballi-Dharwad,2021,8,15.36,75.12,65.45139446854591,-0.099,-0.45,3.0,1.3328496390322582
Hubballi-Dharwad,2021,9,15.36,75.12,57.42262005805969,-0.058,-0.63,3.4,1.16716908
Hubballi-Dharwad,2021,10,15.36,75.12,84.23626264929771,-0.091,-0.76,3.5161290322580645,1.1958632022580646
Hubballi-Dharwad,2021,11,15.36,75.12,105.19809477031231,0.069,-0.91,3.7333333333333334,1.0642061103333333
Hubballi-Dharwad,2021,12,15.36,75.12,41.12058573961258,-0.12,-0.87,6.451612903225806,2.068191648387097
Hubballi-Dharwad,2022,1,15.36,75.12,0.0,-0.056,-0.82,6.838709677419355,1.1541269361290323
Hubballi-Dharwad,2022,2,15.36,75.12,0.0,-0.082,-0.79,3.142857142857143,1.2939472457142858
Hubballi-Dharwad,2022,3,15.36,75.12,11.339881598949432,-0.093,-0.86,3.064516129032258,1.0719917463806452
Hubballi-Dharwad,2022,4,15.36,75.12,115.31218409538269,-0.068,-0.95,3.5,0.6809799073333332
Hubballi-Dharwad,2022,5,15.36,75.12,169.96283243596554,-0.122,-0.9,4.67741935483871,1.2369349422580647
Hubballi-Dharwad,2022,6,15.36,75.12,70.7199042737484,-0.335,-0.78,2.7333333333333334,1.7460144566666667
Hubballi-Dharwad,2022,7,15.36,75.12,192.51477667689323,-0.195,-0.76,3.096774193548387,0.9906527754838709
Hubballi-Dharwad,2022,8,15.36,75.12,177.00588151812553,-0.246,-0.87,3.3870967741935485,0.9623516609677419
Hubballi-Dharwad,2022,9,15.36,75.12,185.56848919391632,-0.322,-0.97,4.566666666666666,0.45954351401
Hubballi-Dharwad,2022,10,15.36,75.12,177.86236268281937,-0.691,-0.94,5.387096774193548,1.5040083503225805
Hubballi-Dharwad,2022,11,15.36,75.12,9.601948499679565,-0.269,-0.85,5.966666666666667,1.2876559716666667
Hubballi-Dharwad,2022,12,15.36,75.12,7.054281547665596,-0.091,-0.71,4.161290322580645,1.0273198254935483
Hubballi-Dharwad,2023,1,15.36,75.12,0.0,0.11,-0.54,5.32258064516129,1.3139867793548388
Hubballi-Dharwad,2023,2,15.36,75.12,0.0,0.157,-0.29,5.571428571428571,1.642928577857143
Hubballi-Dharwad,2023,3,15.36,75.12,3.3225977420806885,0.414,-0.02,4.548387096774194,2.51316421
Hubballi-Dharwad,2023,4,15.36,75.12,40.14538216590881,0.56,0.27,5.133333333333334,1.690960304
Hubballi-Dharwad,2023,5,15.36,75.12,95.86234545335174,0.443,0.57,6.064516129032258,1.6563232422580645
Hubballi-Dharwad,2023,6,15.36,75.12,33.447743974626064,0.665,0.84,3.066666666666667,1.1452140906
Hubballi-Dharwad,2023,7,15.36,75.12,297.922922745347,0.498,1.12,4.225806451612903,0.7976125261290323
Hubballi-Dharwad,2023,8,15.36,75.12,15.393924221396446,0.826,1.37,6.32258064516129,0.9138732870967742
Hubballi-Dharwad,2023,9,15.36,75.12,105.33172378875315,0.946,1.6,3.533333333333333,0.8482362092433333
Hubballi-Dharwad,2023,10,15.36,75.12,15.245879605412483,0.804,1.83,4.419354838709677,1.3481443029032258
Hubballi-Dharwad,2023,11,15.36,75.12,45.54694927111268,0.92,1.99,3.3,1.3793660156666665
Hubballi-Dharwad,2023,12,15.36,75.12,0.2202596813440323,0.852,2.06,4.193548387096774,1.5088745183870966
Raichur,2000,1,16.2,77.35,0.0,-0.125,-1.66,3.7096774193548385,0.6000893251612903
Raichur,2000,2,16.2,77.35,27.19829225540161,-0.009,-1.41,3.793103448275862,1.1428570703448275
Raichur,2000,3,16.2,77.35,0.0,0.141,-1.07,3.3870967741935485,0.9157557180645162
Raichur,2000,4,16.2,77.35,4.299820899963379,0.141,-0.81,4.533333333333333,0.9053602656666667
Raichur,2000,5,16.2,77.35,38.45431587100029,0.113,-0.71,5.483870967741935,0.9960924206451613
Raichur,2000,6,16.2,77.35,203.66275422275066,-0.022,-0.64,4.1,0.7017651786833333
Raichur,2000,7,16.2,77.35,116.63887923955917,0.077,-0.55,5.548387096774194,1.5948303687096774
Raichur,2000,8,16.2,77.35,201.93291887640953,0.131,-0.51,3.838709677419355,1.62711539
Raichur,2000,9,16.2,77.35,108.58515250682831,-0.096,-0.55,4.1,1.278711512
Raichur,2000,10,16.2,77.35,63.671693839132786,-0.142,-0.63,4.806451612903226,1.5696261258064517
Raichur,2000,11,16.2,77.35,3.300635278224945,-0.306,-0.75,4.266666666666667,1.6378827666666667
Raichur,2000,12,16.2,77.35,0.0,-0.248,-0.74,4.806451612903226,1.1626311996774195
Raichur,2001,1,16.2,77.35,0.0,-0.431,-0.68,2.5483870967741935,1.8043092477419354
Raichur,2001,2,16.2,77.35,0.0,-0.016,-0.52,5.25,2.3275103500000003
Raichur,2001,3,16.2,77.35,0.0,-0.01,-0.44,5.258064516129032,0.6080977735483871
Raichur,2001,4,16.2,77.35,30.960175663232803,0.136,-0.34,4.533333333333333,0.6858787033333333
Raichur,2001,5,16.2,77.35,31.7053319811821,0.137,-0.25,5.451612903225806,1.5366611332258064
Raichur,2001,6,16.2,77.35,28.119186103343964,0.127,-0.12,4.033333333333333,0.8460881063833334
Raichur,2001,7,16.2,77.35,28.00835707783699,-0.14,-0.08,4.258064516129032,1.4921871870967742
Raichur,2001,8,16.2,77.35,79.64610804617405,-0.301,-0.13,5.419354838709677,1.397106648064516
Raichur,2001,9,16.2,77.35,293.48211961984634,-0.223,-0.19,3.0,1.2181324733333334
Raichur,2001,10,16.2,77.35,130.6353992819786,-0.451,-0.29,5.387096774193548,1.3723289300000001
Raichur,2001,11,16.2,77.35,0.0,-0.245,-0.35,4.4,0.9614376696666667
Raichur,2001,12,16.2,77.35,0.0,-0.051,-0.31,6.580645161290323,1.7203842838709678
Raichur,2002,1,16.2,77.35,0.0,-0.142,-0.15,4.258064516129032,1.6998524758064517
Raichur,2002,2,16.2,77.35,0.0,-0.098,0.03,5.714285714285714,1.0814431442857144
Raichur,2002,3,16.2,77.35,0.0,0.008,0.09,3.5483870967741935,1.3025143731387099
Raichur,2002,4,16.2,77.35,11.39319284260273,-0.352,0.2,2.533333333333333,0.8904978936033333
Raichur,2002,5,16.2,77.35,33.27755415439606,-0.329,0.43,5.903225806451613,2.409133551612903
Raichur,2002,6,16.2,77.35,42.867115162312984,-0.189,0.65,3.566666666666667,1.8803833166666666
Raichur,2002,7,16.2,77.35,63.48746472597122,-0.261,0.79,6.387096774193548,1.7221574980645162
Raichur,2002,8,16.2,77.35,90.81571513414383,-0.208,0.86,5.67741935483871,1.4202360319354839
Raichur,2002,9,16.2,77.35,63.06545636057854,0.286,1.01,4.433333333333334,0.7018471730000001
Raichur,2002,10,16.2,77.35,67.71837624907494,0.405,1.21,4.129032258064516,0.8933860990322581
Raichur,2002,11,16.2,77.35,3.158559560775757,0.096,1.31,3.566666666666667,2.25046865
Raichur,2002,12,16.2,77.35,0.0,-0.158,1.14,3.7096774193548385,1.8575260422580646
Raichur,2003,1,16.2,77.35,0.0,-0.239,0.92,5.354838709677419,0.8134987815870968
Raichur,2003,2,16.2,77.35,2.4914870262145996,0.017,0.63,4.178571428571429,0.7148255028571429
Raichur,2003,3,16.2,77.35,11.733162954449654,-0.039,0.38,3.903225806451613,1.4626752464516128
Raichur,2003,4,16.2,77.35,2.05781352519989,-0.099,-0.04,3.8666666666666667,1.1874197433333333
Raichur,2003,5,16.2,77.35,0.0,-0.164,-0.26,5.258064516129032,2.245336555483871
Raichur,2003,6,16.2,77.35,92.38364136219025,0.139,-0.16,3.2666666666666666,1.65106069
Raichur,2003,7,16.2,77.35,136.3687977194786,0.131,0.08,3.6129032258064515,0.9928557990322581
Raichur,2003,8,16.2,77.35,183.69117356836796,0.108,0.21,3.870967741935484,0.6039936987096773
Raichur,2003,9,16.2,77.35,62.79598066210747,-0.06,0.26,4.266666666666667,0.7902776976666667
Raichur,2003,10,16.2,77.35,35.880344316363335,-0.243,0.29,5.419354838709677,1.2216482238709676
Raichur,2003,11,16.2,77.35,2.7744626998901367,-0.159,0.35,4.3,0.49874167021000004
Raichur,2003,12,16.2,77.35,0.0,0.189,0.35,4.258064516129032,1.8000867477419356
Raichur,2004,1,16.2,77.35,1.611788809299469,0.044,0.37,4.709677419354839,2.246038609677419
Raichur,2004,2,16.2,77.35,0.0,0.114,0.31,5.517241379310345,1.4791189124137931
Raichur,2004,3,16.2,77.35,29.59881019592285,0.077,0.23,5.064516129032258,2.1767354612903227
Raichur,2004,4,16.2,77.35,48.23342227935791,-0.079,0.17,3.6,1.2874256193333333
Raichur,2004,5,16.2,77.35,76.05126328766346,-0.565,0.17,3.838709677419355,1.4382904767741935
Raichur,2004,6,16.2,77.35,48.800761461257935,-0.384,0.28,4.533333333333333,1.0188708323333333
Raichur,2004,7,16.2,77.35,110.60262487828732,-0.301,0.47,2.6129032258064515,1.6112249593548387
Raichur,2004,8,16.2,77.35,6.521533310413361,-0.133,0.64,6.612903225806452,1.2484562670967743
Raichur,2004,9,16.2,77.35,179.44907867908478,-0.106,0.7,2.1,1.4384542359999999
Raichur,2004,10,16.2,77.35,50.64837372303009,-0.004,0.67,4.32258064516129,1.54811694
Raichur,2004,11,16.2,77.35,2.164090573787689,-0.153,0.66,3.8666666666666667,0.558687573
Raichur,2004,12,16.2,77.35,0.0,-0.132,0.69,4.354838709677419,0.7194164974193549
Raichur,2005,1,16.2,77.35,0.5344603806734085,-0.124,0.64,5.67741935483871,1.203385613832258
Raichur,2005,2,16.2,77.35,3.7020626068115234,-0.56,0.58,6.821428571428571,1.5145378439285715
Raichur,2005,3,16.2,77.35,0.14232346415519714,-0.433,0.45,4.290322580645161,1.7757296806451612
Raichur,2005,4,16.2,77.35,45.2831689119339,0.084,0.43,4.966666666666667,2.6446991
Raichur,2005,5,16.2,77.35,33.00670549273491,-0.033,0.29,4.548387096774194,1.8156324893548388
Raichur,2005,6,16.2,77.35,34.57218936085701,-0.176,0.11,2.966666666666667,0.7345759723333334
Raichur,2005,7,16.2,77.35,225.2278254777193,-0.384,-0.06,2.6451612903225805,1.0290815029032259
Raichur,2005,8,16.2,77.35,116.92943587899208,-0.345,-0.14,3.6129032258064515,0.939736100967742
Raichur,2005,9,16.2,77.35,145.90822120010853,-0.534,-0.11,5.8,1.522602815
Raichur,2005,10,16.2,77.35,141.72419304400682,-0.436,-0.29,3.5483870967741935,1.0373357177419353
Raichur,2005,11,16.2,77.35,0.0,-0.272,-0.57,5.7,1.0062126816666666
Raichur,2005,12,16.2,77.35,0.0,-0.3,-0.84,3.7419354838709675,0.6440208229032258
Raichur,2006,1,16.2,77.35,0.0,-0.135,-0.85,4.258064516129032,1.7294375064516128
Raichur,2006,2,16.2,77.35,0.0,-0.306,-0.77,5.428571428571429,1.6995880442857143
Raichur,2006,3,16.2,77.35,40.433790028095245,-0.226,-0.57,4.419354838709677,0.8061425020580646
Raichur,2006,4,16.2,77.35,4.312438726425171,-0.015,-0.37,4.833333333333333,0.9840533986666666
Raichur,2006,5,16.2,77.35,42.549531772732735,-0.208,-0.14,5.161290322580645,1.1181375867741936
Raichur,2006,6,16.2,77.35,61.60155873000622,-0.059,-0.03,2.433333333333333,1.1171617263333333
Raichur,2006,7,16.2,77.35,41.29018220305443,0.04,0.1,6.096774193548387,1.0984740158064517
Raichur,2006,8,16.2,77.35,5.574206292629242,0.229,0.3,3.838709677419355,0.9450053216129032
Raichur,2006,9,16.2,77.35,157.9920973032713,0.428,0.54,2.9,1.5086187580000001
Raichur,2006,10,16.2,77.35,9.89809139072895,0.577,0.77,4.645161290322581,1.7489779667580645
Raichur,2006,11,16.2,77.35,19.432054981589317,0.501,0.94,3.6333333333333333,1.1893461453333332
Raichur,2006,12,16.2,77.35,0.0,0.172,0.94,3.2903225806451615,1.4631380310096773
Raichur,2007,1,16.2,77.35,0.0,0.225,0.66,5.935483870967742,1.2701261521580645
Raichur,2007,2,16.2,77.35,0.0,0.15,0.22,4.357142857142857,1.1186876339285714
Raichur,2007,3,16.2,77.35,0.0,0.115,-0.12,5.645161290322581,1.321150566451613
Raichur,2007,4,16.2,77.35,64.43667683005333,0.1,-0.32,5.133333333333334,0.8067391546666667
Raichur,2007,5,16.2,77.35,74.4113540649414,0.27,-0.38,4.741935483870968,1.2340057027322582
Raichur,2007,6,16.2,77.35,262.00808599591255,0.031,-0.47,3.1333333333333333,1.3529915246666666
Raichur,2007,7,16.2,77.35,77.29807275533676,0.045,-0.56,4.193548387096774,1.3795319935483872
Raichur,2007,8,16.2,77.35,79.6083538159728,0.237,-0.81,2.5483870967741935,0.8762567774193548
Raichur,2007,9,16.2,77.35,158.74660746753216,0.235,-1.07,4.533333333333333,1.1761283893333332
Raichur,2007,10,16.2,77.35,85.81302881240845,0.068,-1.34,5.419354838709677,1.2009301141935484
Raichur,2007,11,16.2,77.35,2.099665641784668,-0.023,-1.5,5.533333333333333,1.588934237
Raichur,2007,12,16.2,77.35,0.0,-0.227,-1.6,3.4838709677419355,2.0751771258064515
Raichur,2008,1,16.2,77.35,0.0,0.115,-1.64,5.193548387096774,1.8184795248387096
Raichur,2008,2,16.2,77.35,5.74145682156086,-0.072,-1.52,3.586206896551724,1.2379733358620688
Raichur,2008,3,16.2,77.35,133.7781866788864,0.097,-1.29,2.870967741935484,1.8412203261290323
Raichur,2008,4,16.2,77.35,1.6743850708007812,-0.153,-1.01,4.966666666666667,0.8616907713333333
Raichur,2008,5,16.2,77.35,30.14645528793335,0.179,-0.84,4.967741935483871,1.7237106374193547
Raichur,2008,6,16.2,77.35,25.7834844738245,0.215,-0.61,4.666666666666667,0.953116955
Raichur,2008,7,16.2,77.35,47.8357729613781,0.246,-0.37,2.3870967741935485,1.2312710548387096
Raichur,2008,8,16.2,77.35,108.23489335179329,0.124,-0.23,2.3548387096774195,1.211697393548387
Raichur,2008,9,16.2,77.35,92.73020733892918,0.086,-0.24,4.833333333333333,1.4465834003333333
Raichur,2008,10,16.2,77.35,78.60264091938734,0.029,-0.35,3.3225806451612905,1.3736839277419355
Raichur,2008,11,16.2,77.35,21.10714215040207,-0.128,-0.55,5.033333333333333,1.2276514546666666
Raichur,2008,12,16.2,77.35,0.0,-0.053,-0.73,5.870967741935484,0.8991352851612903
Raichur,2009,1,16.2,77.35,0.0,0.031,-0.85,5.258064516129032,1.3644628538709678
Raichur,2009,2,16.2,77.35,0.0,0.163,-0.79,5.178571428571429,0.9907292532142857
Raichur,2009,3,16.2,77.35,0.0,0.1,-0.61,6.096774193548387,1.1326078929032257
Raichur,2009,4,16.2,77.35,0.0,0.126,-0.33,3.9,2.2441025066666667
Raichur,2009,5,16.2,77.35,8.99484258890152,0.257,0.01,7.225806451612903,1.0808286461290324
Raichur,2009,6,16.2,77.35,121.70742300152779,0.1,0.28,5.866666666666666,1.4584701413333332
Raichur,2009,7,16.2,77.35,1.4506781101226807,-0.192,0.45,3.838709677419355,0.6150665787096774
Raichur,2009,8,16.2,77.35,66.94613862037659,-0.104,0.58,2.935483870967742,1.12875141
Raichur,2009,9,16.2,77.35,173.09297809004784,-0.103,0.71,4.033333333333333,1.6812911126666668
Raichur,2009,10,16.2,77.35,339.8314094990492,-0.013,1.01,5.225806451612903,0.9675306593548387
Raichur,2009,11,16.2,77.35,8.712127044796944,-0.067,1.36,3.7666666666666666,1.78102768
Raichur,2009,12,16.2,77.35,0.22905443608760834,0.16,1.56,5.096774193548387,1.2578152232258064
Raichur,2010,1,16.2,77.35,17.438452899456024,0.294,1.5,4.967741935483871,1.289910690967742
Raichur,2010,2,16.2,77.35,0.0,0.023,1.22,7.107142857142857,1.3009368542857143
Raichur,2010,3,16.2,77.35,0.0,0.458,0.84,2.4516129032258065,1.229541595483871
Raichur,2010,4,16.2,77.35,3.38398939371109,0.37,0.35,4.3,0.970552031
Raichur,2010,5,16.2,77.35,43.644534915685654,-0.029,-0.17,4.032258064516129,1.3091519658064517
Raichur,2010,6,16.2,77.35,119.52946186065674,-0.14,-0.66,1.7666666666666666,1.285590429
Raichur,2010,7,16.2,77.35,219.9145393371582,-0.001,-1.05,2.4193548387096775,1.663601914516129
Raichur,2010,8,16.2,77.35,221.27660070359707,-0.061,-1.35,2.967741935483871,0.747917844516129
Raichur,2010,9,16.2,77.35,117.83262333273888,-0.267,-1.56,2.2,0.8091414173333332
Raichur,2010,10,16.2,77.35,32.174158453941345,-0.437,-1.64,5.032258064516129,1.3724983983870966
Raichur,2010,11,16.2,77.35,26.90377986431122,-0.495,-1.64,4.433333333333334,0.7180750344066666
Raichur,2010,12,16.2,77.35,2.438347101211548,-0.212,-1.54,5.129032258064516,0.9818622567741935
Raichur,2011,1,16.2,77.35,0.0,0.191,-1.31,5.967741935483871,1.5956191370967743
Raichur,2011,2,16.2,77.35,0.0,0.241,-1.04,5.678571428571429,0.5124724357571429
Raichur,2011,3,16.2,77.35,0.0,0.367,-0.8,4.645161290322581,1.117857366129032
Raichur,2011,4,16.2,77.35,13.918088287115097,0.154,-0.62,5.866666666666666,0.9413861176666667
Raichur,2011,5,16.2,77.35,13.164151906967163,-0.089,-0.46,6.129032258064516,1.5436429977419355
Raichur,2011,6,16.2,77.35,121.76208604872227,0.055,-0.37,3.7333333333333334,0.6791252076666666
Raichur,2011,7,16.2,77.35,145.72090400755405,0.223,-0.43,3.7096774193548385,1.0109919648387098
Raichur,2011,8,16.2,77.35,108.93063025176525,0.344,-0.58,2.774193548387097,1.011544473516129
Raichur,2011,9,16.2,77.35,22.122849702835083,0.202,-0.79,3.7,0.9066917783333334
Raichur,2011,10,16.2,77.35,36.23970648646355,0.356,-0.96,4.129032258064516,1.8293501125806453
Raichur,2011,11,16.2,77.35,0.0,0.336,-1.02,4.033333333333333,1.4278005003333334
Raichur,2011,12,16.2,77.35,0.0,-0.128,-0.92,4.483870967741935,1.388414425483871
Raichur,2012,1,16.2,77.35,0.0,0.046,-0.72,5.774193548387097,1.0838557522580645
Raichur,2012,2,16.2,77.35,0.0,-0.078,-0.57,4.068965517241379,1.9624444827586207
Raichur,2012,3,16.2,77.35,0.0,0.026,-0.46,5.161290322580645,2.275805190322581
Raichur,2012,4,16.2,77.35,59.05225296318531,-0.271,-0.36,4.733333333333333,1.392764723
Raichur,2012,5,16.2,77.35,6.616557717323303,-0.37,-0.17,5.838709677419355,0.508314344516129
Raichur,2012,6,16.2,77.35,47.41143083572388,0.0,0.06,3.933333333333333,1.5851710730000002
Raichur,2012,7,16.2,77.35,117.65103155374527,0.546,0.3,3.2580645161290325,1.0006735025806452
Raichur,2012,8,16.2,77.35,58.03893015533686,0.652,0.41,3.3548387096774195,1.4237936377419356
Raichur,2012,9,16.2,77.35,116.88865047693253,0.453,0.41,4.366666666666666,1.1895103533333333
Raichur,2012,10,16.2,77.35,42.78191889822483,0.11,0.31,3.064516129032258,1.05932045
Raichur,2012,11,16.2,77.35,35.237269163131714,-0.099,0.13,4.6,0.7542804866666667
Raichur,2012,12,16.2,77.35,0.0,0.267,-0.1,2.4516129032258065,0.8817284803225806
Raichur,2013,1,16.2,77.35,0.0,-0.065,-0.29,6.064516129032258,1.989185853870968
Raichur,2013,2,16.2,77.35,23.76569366455078,0.189,-0.29,3.392857142857143,1.6343154739285715
Raichur,2013,3,16.2,77.35,0.0,0.083,-0.21,5.225806451612903,1.208878878064516
Raichur,2013,4,16.2,77.35,9.668652892112732,-0.297,-0.19,5.133333333333334,0.9100850366666666
Raichur,2013,5,16.2,77.35,60.07150840759277,-0.506,-0.27,3.935483870967742,1.196817595483871
Raichur,2013,6,16.2,77.35,57.78503409028053,-0.497,-0.34,4.366666666666666,1.2253081406666666
Raichur,2013,7,16.2,77.35,118.60955869406462,-0.181,-0.35,3.5806451612903225,0.8870305335483871
Raichur,2013,8,16.2,77.35,87.85621030628681,-0.194,-0.28,5.806451612903226,0.912353013548387
Raichur,2013,9,16.2,77.35,299.8414611816406,-0.31,-0.21,3.7666666666666666,1.5937026506666667
Raichur,2013,10,16.2,77.35,83.27739178389311,-0.168,-0.13,5.161290322580645,0.8202488128741936
Raichur,2013,11,16.2,77.35,1.1489991545677185,0.199,-0.1,3.2,0.6853039573333334
Raichur,2013,12,16.2,77.35,0.0,0.141,-0.15,3.870967741935484,1.0410569158064515
Raichur,2014,1,16.2,77.35,0.0,-0.101,-0.28,5.741935483870968,1.1766352048387096
Raichur,2014,2,16.2,77.35,0.8835562467575073,-0.089,-0.32,5.857142857142857,1.4348881625
Raichur,2014,3,16.2,77.35,41.32506891340017,-0.151,-0.14,3.6129032258064515,1.5816916796774194
Raichur,2014,4,16.2,77.35,17.239661902189255,-0.058,0.15,5.533333333333333,1.3192271676666667
Raichur,2014,5,16.2,77.35,79.90847700834274,-0.092,0.31,2.3225806451612905,1.4339224977419354
Raichur,2014,6,16.2,77.35,45.528440207242966,-0.028,0.23,4.433333333333334,1.108679051
Raichur,2014,7,16.2,77.35,119.90627944469452,-0.363,0.1,5.806451612903226,1.1528067432258065
Raichur,2014,8,16.2,77.35,275.5562684684992,-0.372,0.11,1.7096774193548387,1.2150309538709676
Raichur,2014,9,16.2,77.35,84.71237432956696,-0.145,0.28,4.333333333333333,0.649377995
Raichur,2014,10,16.2,77.35,74.43317930400372,0.141,0.54,3.7096774193548385,0.9880874900000001
Raichur,2014,11,16.2,77.35,21.420126795768738,0.009,0.71,2.933333333333333,1.4682012086666667
Raichur,2014,12,16.2,77.35,0.7330516129732132,0.046,0.77,4.741935483870968,1.3856411206451613
